p_id,sequence,p_pred,generator,rule,posterior,m_pred,correct,BayFold_pred,BayLOOCV_pred
55,10101011,1,stock,"else_(conform_(x, 2), '1')",0.6813352663597043,1,True,0,0
55,10001010,1,stock,"else_(conform_(x, 2), '1')",0.6813352663597043,1,True,1,1
55,01011101,1,stock,"else_(conform_(x, 2), '1')",0.6813352663597043,1,True,1,1
56,11110010,0,analyst,"else_(balance_(x, 4), invert_(get_(x, 7)))",0.8162902390209008,0,True,1,1
56,10000000,1,analyst,"else_(balance_(x, 4), invert_(get_(x, 7)))",0.8162902390209008,1,True,1,1
56,11111010,0,analyst,"else_(balance_(x, 4), invert_(get_(x, 7)))",0.8162902390209008,0,True,1,1
56,01011000,1,analyst,"else_(balance_(x, 4), invert_(get_(x, 7)))",0.8162902390209008,1,True,1,1
56,01110010,1,analyst,"else_(balance_(x, 4), invert_(get_(x, 7)))",0.8162902390209008,1,True,1,1
56,11010000,1,analyst,"else_(balance_(x, 4), invert_(get_(x, 7)))",0.8162902390209008,1,True,1,1
56,10111111,0,analyst,"else_(balance_(x, 4), invert_(get_(x, 7)))",0.8162902390209008,0,True,0,0
56,11010010,1,analyst,"else_(balance_(x, 4), invert_(get_(x, 7)))",0.8162902390209008,1,True,1,1
56,00110101,0,analyst,"else_(balance_(x, 4), invert_(get_(x, 7)))",0.8162902390209008,0,True,0,0
56,01011111,0,analyst,"else_(balance_(x, 4), invert_(get_(x, 7)))",0.8162902390209008,0,True,1,1
56,01000101,1,analyst,"else_(balance_(x, 4), invert_(get_(x, 7)))",0.8162902390209008,1,True,0,0
56,10000001,1,analyst,"else_(balance_(x, 4), invert_(get_(x, 7)))",0.8162902390209008,1,True,1,1
56,01101010,1,analyst,"else_(balance_(x, 4), invert_(get_(x, 7)))",0.8162902390209008,1,True,1,1
56,10101010,1,analyst,"else_(balance_(x, 4), invert_(get_(x, 7)))",0.8162902390209008,1,True,1,1
56,11001101,0,analyst,"else_(balance_(x, 4), invert_(get_(x, 7)))",0.8162902390209008,0,True,0,0
56,01010100,1,analyst,"else_(balance_(x, 4), invert_(get_(x, 7)))",0.8162902390209008,1,True,1,1
56,11011001,0,analyst,"else_(balance_(x, 4), invert_(get_(x, 7)))",0.8162902390209008,0,True,0,0
56,00110110,0,analyst,"else_(balance_(x, 4), invert_(get_(x, 7)))",0.8162902390209008,1,False,1,1
57,00001101,1,stock,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.4114253210373115,0,False,1,1
57,00110110,0,stock,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.4114253210373115,1,False,1,1
57,11101010,1,stock,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.4114253210373115,1,True,1,1
57,01010101,0,stock,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.4114253210373115,0,True,0,0
57,11011001,1,stock,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.4114253210373115,1,True,1,1
57,01010111,0,stock,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.4114253210373115,1,False,0,0
57,10111111,0,stock,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.4114253210373115,1,False,1,1
57,10000101,0,stock,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.4114253210373115,0,True,1,1
57,10101111,1,stock,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.4114253210373115,1,True,0,0
57,10001010,0,stock,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.4114253210373115,0,True,1,1
57,10100000,0,stock,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.4114253210373115,0,True,0,1
57,01001011,0,stock,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.4114253210373115,0,True,0,0
57,11111010,1,stock,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.4114253210373115,1,True,1,1
57,10101010,1,stock,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.4114253210373115,1,True,1,1
57,01011101,1,stock,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.4114253210373115,1,True,0,1
57,10000000,0,stock,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.4114253210373115,0,True,1,1
57,01101010,1,stock,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.4114253210373115,1,True,1,1
57,01010010,0,stock,"else_(conform_(x, 4), invert_(get_(x, 7)))",0.4114253210373115,0,True,1,1
58,10001010,1,stock,"else_(balance_(x, 4), '1')",0.6813352663597043,1,True,1,1
58,01000001,1,stock,"else_(balance_(x, 4), '1')",0.6813352663597043,1,True,1,0
58,01011110,0,stock,"else_(balance_(x, 4), '1')",0.6813352663597043,0,True,1,1
58,11011001,0,stock,"else_(balance_(x, 4), '1')",0.6813352663597043,0,True,1,1
58,01110010,1,stock,"else_(balance_(x, 4), '1')",0.6813352663597043,1,True,1,1
58,00110101,1,stock,"else_(balance_(x, 4), '1')",0.6813352663597043,1,True,0,0
58,10101010,1,stock,"else_(balance_(x, 4), '1')",0.6813352663597043,1,True,1,1
58,11011111,0,stock,"else_(balance_(x, 4), '1')",0.6813352663597043,0,True,0,0
58,10000000,1,stock,"else_(balance_(x, 4), '1')",0.6813352663597043,1,True,1,0
58,11101010,1,stock,"else_(balance_(x, 4), '1')",0.6813352663597043,0,False,1,1
58,00111111,0,stock,"else_(balance_(x, 4), '1')",0.6813352663597043,0,True,1,1
58,01010111,0,stock,"else_(balance_(x, 4), '1')",0.6813352663597043,0,True,0,0
58,10000001,1,stock,"else_(balance_(x, 4), '1')",0.6813352663597043,1,True,1,1
58,11111101,1,stock,"else_(balance_(x, 4), '1')",0.6813352663597043,0,False,1,1
58,01101010,1,stock,"else_(balance_(x, 4), '1')",0.6813352663597043,1,True,1,1
58,10101111,0,stock,"else_(balance_(x, 4), '1')",0.6813352663597043,0,True,0,0
58,00001101,1,stock,"else_(balance_(x, 4), '1')",0.6813352663597043,1,True,1,1
58,01010100,1,stock,"else_(balance_(x, 4), '1')",0.6813352663597043,1,True,1,1
59,00001101,0,bingo,"else_(streak_(x, 3), else_(balance_(x, 3), else_(conform_(x, 4), get_(x, 7))))",0.3073553413477833,0,True,1,1
59,01000101,1,bingo,"else_(streak_(x, 3), else_(balance_(x, 3), else_(conform_(x, 4), get_(x, 7))))",0.3073553413477833,0,False,1,1
59,10000101,0,bingo,"else_(streak_(x, 3), else_(balance_(x, 3), else_(conform_(x, 4), get_(x, 7))))",0.3073553413477833,0,True,1,1
59,00110110,0,bingo,"else_(streak_(x, 3), else_(balance_(x, 3), else_(conform_(x, 4), get_(x, 7))))",0.3073553413477833,0,True,0,0
59,11000110,0,bingo,"else_(streak_(x, 3), else_(balance_(x, 3), else_(conform_(x, 4), get_(x, 7))))",0.3073553413477833,0,True,1,1
59,01010101,1,bingo,"else_(streak_(x, 3), else_(balance_(x, 3), else_(conform_(x, 4), get_(x, 7))))",0.3073553413477833,1,True,0,0
59,10001010,0,bingo,"else_(streak_(x, 3), else_(balance_(x, 3), else_(conform_(x, 4), get_(x, 7))))",0.3073553413477833,0,True,1,1
59,10100111,1,bingo,"else_(streak_(x, 3), else_(balance_(x, 3), else_(conform_(x, 4), get_(x, 7))))",0.3073553413477833,1,True,0,0
59,10101111,0,bingo,"else_(streak_(x, 3), else_(balance_(x, 3), else_(conform_(x, 4), get_(x, 7))))",0.3073553413477833,0,True,0,0
59,01111111,1,bingo,"else_(streak_(x, 3), else_(balance_(x, 3), else_(conform_(x, 4), get_(x, 7))))",0.3073553413477833,1,True,0,0
59,01001011,0,bingo,"else_(streak_(x, 3), else_(balance_(x, 3), else_(conform_(x, 4), get_(x, 7))))",0.3073553413477833,1,False,0,0
59,01000000,1,bingo,"else_(streak_(x, 3), else_(balance_(x, 3), else_(conform_(x, 4), get_(x, 7))))",0.3073553413477833,1,True,1,1
59,11001101,0,bingo,"else_(streak_(x, 3), else_(balance_(x, 3), else_(conform_(x, 4), get_(x, 7))))",0.3073553413477833,1,False,0,0
59,01101010,0,bingo,"else_(streak_(x, 3), else_(balance_(x, 3), else_(conform_(x, 4), get_(x, 7))))",0.3073553413477833,0,True,1,1
59,11101010,1,bingo,"else_(streak_(x, 3), else_(balance_(x, 3), else_(conform_(x, 4), get_(x, 7))))",0.3073553413477833,1,True,1,1
59,00110101,1,bingo,"else_(streak_(x, 3), else_(balance_(x, 3), else_(conform_(x, 4), get_(x, 7))))",0.3073553413477833,1,True,0,0
59,01011111,1,bingo,"else_(streak_(x, 3), else_(balance_(x, 3), else_(conform_(x, 4), get_(x, 7))))",0.3073553413477833,1,True,0,0
59,01110010,1,bingo,"else_(streak_(x, 3), else_(balance_(x, 3), else_(conform_(x, 4), get_(x, 7))))",0.3073553413477833,0,False,1,1
60,10001010,0,analyst,"else_(streak_(x, 6), invert_(get_(x, 7)))",0.6747748633059817,1,False,1,1
60,01110010,1,analyst,"else_(streak_(x, 6), invert_(get_(x, 7)))",0.6747748633059817,1,True,1,1
60,11110010,1,analyst,"else_(streak_(x, 6), invert_(get_(x, 7)))",0.6747748633059817,1,True,1,1
60,00110110,1,analyst,"else_(streak_(x, 6), invert_(get_(x, 7)))",0.6747748633059817,1,True,1,1
60,10111111,1,analyst,"else_(streak_(x, 6), invert_(get_(x, 7)))",0.6747748633059817,1,True,0,0
60,01011111,1,analyst,"else_(streak_(x, 6), invert_(get_(x, 7)))",0.6747748633059817,1,True,0,0
60,01010101,0,analyst,"else_(streak_(x, 6), invert_(get_(x, 7)))",0.6747748633059817,0,True,0,0
60,00001101,0,analyst,"else_(streak_(x, 6), invert_(get_(x, 7)))",0.6747748633059817,0,True,1,1
60,01111111,1,analyst,"else_(streak_(x, 6), invert_(get_(x, 7)))",0.6747748633059817,1,True,1,1
60,01011000,1,analyst,"else_(streak_(x, 6), invert_(get_(x, 7)))",0.6747748633059817,1,True,1,1
60,10101010,1,analyst,"else_(streak_(x, 6), invert_(get_(x, 7)))",0.6747748633059817,1,True,1,1
60,01010100,1,analyst,"else_(streak_(x, 6), invert_(get_(x, 7)))",0.6747748633059817,1,True,1,1
60,11101010,1,analyst,"else_(streak_(x, 6), invert_(get_(x, 7)))",0.6747748633059817,1,True,1,1
60,01010000,1,analyst,"else_(streak_(x, 6), invert_(get_(x, 7)))",0.6747748633059817,1,True,1,1
60,01101010,0,analyst,"else_(streak_(x, 6), invert_(get_(x, 7)))",0.6747748633059817,1,False,1,1
60,11011001,0,analyst,"else_(streak_(x, 6), invert_(get_(x, 7)))",0.6747748633059817,0,True,0,0
60,10000001,0,analyst,"else_(streak_(x, 6), invert_(get_(x, 7)))",0.6747748633059817,0,True,1,1
60,01000001,0,analyst,"else_(streak_(x, 6), invert_(get_(x, 7)))",0.6747748633059817,0,True,0,1
61,10001010,1,stock,"else_(conform_(x, 3), else_(patternCont_(x), get_(x, 7)))",0.5138771014865727,0,False,1,1
61,01001011,0,stock,"else_(conform_(x, 3), else_(patternCont_(x), get_(x, 7)))",0.5138771014865727,0,True,0,0
61,01000101,1,stock,"else_(conform_(x, 3), else_(patternCont_(x), get_(x, 7)))",0.5138771014865727,1,True,1,1
61,01000000,0,stock,"else_(conform_(x, 3), else_(patternCont_(x), get_(x, 7)))",0.5138771014865727,0,True,0,0
61,01010101,0,stock,"else_(conform_(x, 3), else_(patternCont_(x), get_(x, 7)))",0.5138771014865727,0,True,0,0
61,00100000,0,stock,"else_(conform_(x, 3), else_(patternCont_(x), get_(x, 7)))",0.5138771014865727,0,True,1,1
61,11111010,1,stock,"else_(conform_(x, 3), else_(patternCont_(x), get_(x, 7)))",0.5138771014865727,1,True,1,1
61,10100111,0,stock,"else_(conform_(x, 3), else_(patternCont_(x), get_(x, 7)))",0.5138771014865727,1,False,0,0
61,11011001,1,stock,"else_(conform_(x, 3), else_(patternCont_(x), get_(x, 7)))",0.5138771014865727,1,True,1,1
61,01000001,0,stock,"else_(conform_(x, 3), else_(patternCont_(x), get_(x, 7)))",0.5138771014865727,0,True,0,1
61,00110110,0,stock,"else_(conform_(x, 3), else_(patternCont_(x), get_(x, 7)))",0.5138771014865727,0,True,1,1
61,00001101,1,stock,"else_(conform_(x, 3), else_(patternCont_(x), get_(x, 7)))",0.5138771014865727,1,True,1,1
61,01010000,0,stock,"else_(conform_(x, 3), else_(patternCont_(x), get_(x, 7)))",0.5138771014865727,0,True,1,1
61,01111111,1,stock,"else_(conform_(x, 3), else_(patternCont_(x), get_(x, 7)))",0.5138771014865727,1,True,1,1
61,11000110,0,stock,"else_(conform_(x, 3), else_(patternCont_(x), get_(x, 7)))",0.5138771014865727,0,True,0,0
61,11110010,1,stock,"else_(conform_(x, 3), else_(patternCont_(x), get_(x, 7)))",0.5138771014865727,0,False,1,1
61,01011110,0,stock,"else_(conform_(x, 3), else_(patternCont_(x), get_(x, 7)))",0.5138771014865727,0,True,1,1
61,11001101,1,stock,"else_(conform_(x, 3), else_(patternCont_(x), get_(x, 7)))",0.5138771014865727,1,True,1,1
62,11101010,1,stock,"else_(patternCont_(x), '1')",0.6975868624656718,1,True,1,1
62,11010010,1,stock,"else_(patternCont_(x), '1')",0.6975868624656718,1,True,1,1
62,01011101,1,stock,"else_(patternCont_(x), '1')",0.6975868624656718,1,True,1,1
62,01110010,1,stock,"else_(patternCont_(x), '1')",0.6975868624656718,1,True,1,1
62,00100000,0,stock,"else_(patternCont_(x), '1')",0.6975868624656718,1,False,1,1
62,10000001,0,stock,"else_(patternCont_(x), '1')",0.6975868624656718,1,False,1,1
62,11111010,1,stock,"else_(patternCont_(x), '1')",0.6975868624656718,1,True,1,1
62,01000001,1,stock,"else_(patternCont_(x), '1')",0.6975868624656718,1,True,0,0
62,00111111,1,stock,"else_(patternCont_(x), '1')",0.6975868624656718,1,True,1,1
62,01011110,1,stock,"else_(patternCont_(x), '1')",0.6975868624656718,1,True,1,1
62,01010010,1,stock,"else_(patternCont_(x), '1')",0.6975868624656718,1,True,1,1
62,01010100,1,stock,"else_(patternCont_(x), '1')",0.6975868624656718,1,True,1,1
62,10000000,1,stock,"else_(patternCont_(x), '1')",0.6975868624656718,1,True,1,0
62,10101000,1,stock,"else_(patternCont_(x), '1')",0.6975868624656718,1,True,1,1
62,11010000,1,stock,"else_(patternCont_(x), '1')",0.6975868624656718,1,True,1,0
62,10001010,1,stock,"else_(patternCont_(x), '1')",0.6975868624656718,1,True,1,1
62,01010101,0,stock,"else_(patternCont_(x), '1')",0.6975868624656718,0,True,0,0
62,11011001,1,stock,"else_(patternCont_(x), '1')",0.6975868624656718,1,True,1,1
63,10001010,0,stock,"else_(conform_(x, 4), invert_(get_(x, 0)))",0.8162902390209006,0,True,1,1
63,10000001,0,stock,"else_(conform_(x, 4), invert_(get_(x, 0)))",0.8162902390209006,0,True,1,1
63,10000000,0,stock,"else_(conform_(x, 4), invert_(get_(x, 0)))",0.8162902390209006,0,True,1,1
63,11111010,1,stock,"else_(conform_(x, 4), invert_(get_(x, 0)))",0.8162902390209006,1,True,1,1
63,00101111,1,stock,"else_(conform_(x, 4), invert_(get_(x, 0)))",0.8162902390209006,1,True,0,0
63,11101010,1,stock,"else_(conform_(x, 4), invert_(get_(x, 0)))",0.8162902390209006,1,True,1,1
63,00110110,1,stock,"else_(conform_(x, 4), invert_(get_(x, 0)))",0.8162902390209006,1,True,1,1
63,01000000,0,stock,"else_(conform_(x, 4), invert_(get_(x, 0)))",0.8162902390209006,0,True,0,0
63,01101010,1,stock,"else_(conform_(x, 4), invert_(get_(x, 0)))",0.8162902390209006,1,True,1,1
63,11000110,1,stock,"else_(conform_(x, 4), invert_(get_(x, 0)))",0.8162902390209006,0,False,0,0
63,11001101,1,stock,"else_(conform_(x, 4), invert_(get_(x, 0)))",0.8162902390209006,1,True,1,1
63,10100110,0,stock,"else_(conform_(x, 4), invert_(get_(x, 0)))",0.8162902390209006,0,True,1,1
63,01011101,1,stock,"else_(conform_(x, 4), invert_(get_(x, 0)))",0.8162902390209006,1,True,1,1
63,11011001,1,stock,"else_(conform_(x, 4), invert_(get_(x, 0)))",0.8162902390209006,1,True,1,1
63,10101011,1,stock,"else_(conform_(x, 4), invert_(get_(x, 0)))",0.8162902390209006,1,True,0,0
63,10100111,1,stock,"else_(conform_(x, 4), invert_(get_(x, 0)))",0.8162902390209006,1,True,0,0
63,11010010,0,stock,"else_(conform_(x, 4), invert_(get_(x, 0)))",0.8162902390209006,0,True,1,1
63,11011111,1,stock,"else_(conform_(x, 4), invert_(get_(x, 0)))",0.8162902390209006,1,True,0,0
64,10001010,1,stock,"else_(balance_(x, 4), get_(x, 0))",0.2764703483761151,1,True,1,1
64,10101000,1,stock,"else_(balance_(x, 4), get_(x, 0))",0.2764703483761151,1,True,1,1
64,00101111,0,stock,"else_(balance_(x, 4), get_(x, 0))",0.2764703483761151,0,True,0,1
64,01000000,1,stock,"else_(balance_(x, 4), get_(x, 0))",0.2764703483761151,1,True,0,0
64,01101010,0,stock,"else_(balance_(x, 4), get_(x, 0))",0.2764703483761151,0,True,1,1
64,10000101,0,stock,"else_(balance_(x, 4), get_(x, 0))",0.2764703483761151,1,False,1,1
64,01011101,0,stock,"else_(balance_(x, 4), get_(x, 0))",0.2764703483761151,0,True,0,1
64,11011001,1,stock,"else_(balance_(x, 4), get_(x, 0))",0.2764703483761151,0,False,1,1
64,00001101,1,stock,"else_(balance_(x, 4), get_(x, 0))",0.2764703483761151,1,True,1,1
64,10000000,1,stock,"else_(balance_(x, 4), get_(x, 0))",0.2764703483761151,1,True,1,1
64,00110101,0,stock,"else_(balance_(x, 4), get_(x, 0))",0.2764703483761151,0,True,0,0
64,00100000,1,stock,"else_(balance_(x, 4), get_(x, 0))",0.2764703483761151,1,True,1,1
64,11000110,0,stock,"else_(balance_(x, 4), get_(x, 0))",0.2764703483761151,1,False,0,0
64,10101011,0,stock,"else_(balance_(x, 4), get_(x, 0))",0.2764703483761151,0,True,0,0
64,01011110,1,stock,"else_(balance_(x, 4), get_(x, 0))",0.2764703483761151,0,False,1,1
64,01010010,0,stock,"else_(balance_(x, 4), get_(x, 0))",0.2764703483761151,1,False,1,1
64,10100110,1,stock,"else_(balance_(x, 4), get_(x, 0))",0.2764703483761151,1,True,1,1
64,01000101,1,stock,"else_(balance_(x, 4), get_(x, 0))",0.2764703483761151,1,True,1,1
65,00110110,0,bingo,"else_(balance_(x, 4), get_(x, 0))",0.8162902390209006,0,True,0,0
65,01010100,1,bingo,"else_(balance_(x, 4), get_(x, 0))",0.8162902390209006,1,True,0,1
65,01010101,0,bingo,"else_(balance_(x, 4), get_(x, 0))",0.8162902390209006,0,True,0,0
65,11001101,0,bingo,"else_(balance_(x, 4), get_(x, 0))",0.8162902390209006,0,True,0,0
65,11110010,0,bingo,"else_(balance_(x, 4), get_(x, 0))",0.8162902390209006,0,True,0,0
65,10101111,0,bingo,"else_(balance_(x, 4), get_(x, 0))",0.8162902390209006,0,True,0,0
65,10100110,1,bingo,"else_(balance_(x, 4), get_(x, 0))",0.8162902390209006,1,True,1,1
65,10000101,1,bingo,"else_(balance_(x, 4), get_(x, 0))",0.8162902390209006,1,True,1,1
65,11111010,0,bingo,"else_(balance_(x, 4), get_(x, 0))",0.8162902390209006,0,True,0,0
65,01110010,0,bingo,"else_(balance_(x, 4), get_(x, 0))",0.8162902390209006,0,True,1,1
65,01101010,1,bingo,"else_(balance_(x, 4), get_(x, 0))",0.8162902390209006,0,False,1,1
65,01011000,1,bingo,"else_(balance_(x, 4), get_(x, 0))",0.8162902390209006,1,True,1,1
65,00001101,1,bingo,"else_(balance_(x, 4), get_(x, 0))",0.8162902390209006,1,True,1,1
65,01011111,0,bingo,"else_(balance_(x, 4), get_(x, 0))",0.8162902390209006,0,True,0,0
65,00110101,0,bingo,"else_(balance_(x, 4), get_(x, 0))",0.8162902390209006,0,True,0,0
65,01000101,1,bingo,"else_(balance_(x, 4), get_(x, 0))",0.8162902390209006,1,True,1,1
65,10111111,0,bingo,"else_(balance_(x, 4), get_(x, 0))",0.8162902390209006,0,True,0,0
65,01111111,0,bingo,"else_(balance_(x, 4), get_(x, 0))",0.8162902390209006,0,True,0,0
66,11001101,0,analyst,"else_(balance_(x, 4), '1')",0.8162902390209006,0,True,0,0
66,10100110,1,analyst,"else_(balance_(x, 4), '1')",0.8162902390209006,1,True,1,1
66,10101010,0,analyst,"else_(balance_(x, 4), '1')",0.8162902390209006,1,False,1,1
66,01101010,1,analyst,"else_(balance_(x, 4), '1')",0.8162902390209006,1,True,1,1
66,01001011,1,analyst,"else_(balance_(x, 4), '1')",0.8162902390209006,1,True,0,0
66,01000001,1,analyst,"else_(balance_(x, 4), '1')",0.8162902390209006,1,True,1,0
66,11010010,1,analyst,"else_(balance_(x, 4), '1')",0.8162902390209006,1,True,1,1
66,10101000,1,analyst,"else_(balance_(x, 4), '1')",0.8162902390209006,1,True,1,1
66,01011110,0,analyst,"else_(balance_(x, 4), '1')",0.8162902390209006,0,True,1,1
66,00001101,1,analyst,"else_(balance_(x, 4), '1')",0.8162902390209006,1,True,1,1
66,10100000,1,analyst,"else_(balance_(x, 4), '1')",0.8162902390209006,1,True,0,0
66,01110010,1,analyst,"else_(balance_(x, 4), '1')",0.8162902390209006,1,True,1,1
66,11011001,0,analyst,"else_(balance_(x, 4), '1')",0.8162902390209006,0,True,0,0
66,01010101,1,analyst,"else_(balance_(x, 4), '1')",0.8162902390209006,1,True,0,0
66,01011101,0,analyst,"else_(balance_(x, 4), '1')",0.8162902390209006,0,True,0,0
66,01111111,0,analyst,"else_(balance_(x, 4), '1')",0.8162902390209006,0,True,1,1
66,11000000,1,analyst,"else_(balance_(x, 4), '1')",0.8162902390209006,1,True,1,1
66,01010000,1,analyst,"else_(balance_(x, 4), '1')",0.8162902390209006,1,True,1,1
67,01011110,1,bingo,"else_(streak_(x, 2), '0')",0.2699099453223924,0,False,0,0
67,10000000,0,bingo,"else_(streak_(x, 2), '0')",0.2699099453223924,0,True,1,1
67,10001010,1,bingo,"else_(streak_(x, 2), '0')",0.2699099453223924,0,False,1,1
67,11101010,0,bingo,"else_(streak_(x, 2), '0')",0.2699099453223924,0,True,1,1
67,01010010,0,bingo,"else_(streak_(x, 2), '0')",0.2699099453223924,0,True,1,1
67,10000001,0,bingo,"else_(streak_(x, 2), '0')",0.2699099453223924,0,True,1,1
67,00110110,1,bingo,"else_(streak_(x, 2), '0')",0.2699099453223924,0,False,0,0
67,00101111,0,bingo,"else_(streak_(x, 2), '0')",0.2699099453223924,0,True,0,0
67,11110010,1,bingo,"else_(streak_(x, 2), '0')",0.2699099453223924,0,False,0,0
67,11011111,0,bingo,"else_(streak_(x, 2), '0')",0.2699099453223924,0,True,0,0
67,11010010,0,bingo,"else_(streak_(x, 2), '0')",0.2699099453223924,0,True,1,1
67,00111111,1,bingo,"else_(streak_(x, 2), '0')",0.2699099453223924,1,True,0,0
67,11001101,0,bingo,"else_(streak_(x, 2), '0')",0.2699099453223924,0,True,0,0
67,10100111,1,bingo,"else_(streak_(x, 2), '0')",0.2699099453223924,0,False,0,0
67,10101011,0,bingo,"else_(streak_(x, 2), '0')",0.2699099453223924,0,True,0,0
67,01000101,0,bingo,"else_(streak_(x, 2), '0')",0.2699099453223924,0,True,1,1
67,01010101,0,bingo,"else_(streak_(x, 2), '0')",0.2699099453223924,0,True,0,0
67,01110010,0,bingo,"else_(streak_(x, 2), '0')",0.2699099453223924,0,True,1,1
68,11011001,1,stock,"else_(balance_(x, 4), else_(streak_(x, 6), get_(x, 0)))",0.7609750476492754,0,False,1,1
68,01011101,0,stock,"else_(balance_(x, 4), else_(streak_(x, 6), get_(x, 0)))",0.7609750476492754,0,True,1,1
68,01010000,1,stock,"else_(balance_(x, 4), else_(streak_(x, 6), get_(x, 0)))",0.7609750476492754,1,True,1,0
68,00111111,0,stock,"else_(balance_(x, 4), else_(streak_(x, 6), get_(x, 0)))",0.7609750476492754,0,True,1,1
68,11111010,0,stock,"else_(balance_(x, 4), else_(streak_(x, 6), get_(x, 0)))",0.7609750476492754,0,True,1,1
68,01001011,1,stock,"else_(balance_(x, 4), else_(streak_(x, 6), get_(x, 0)))",0.7609750476492754,1,True,0,0
68,01000101,1,stock,"else_(balance_(x, 4), else_(streak_(x, 6), get_(x, 0)))",0.7609750476492754,1,True,1,1
68,00001101,1,stock,"else_(balance_(x, 4), else_(streak_(x, 6), get_(x, 0)))",0.7609750476492754,1,True,1,1
68,10101000,1,stock,"else_(balance_(x, 4), else_(streak_(x, 6), get_(x, 0)))",0.7609750476492754,1,True,1,1
68,10000101,1,stock,"else_(balance_(x, 4), else_(streak_(x, 6), get_(x, 0)))",0.7609750476492754,1,True,0,0
68,01010010,1,stock,"else_(balance_(x, 4), else_(streak_(x, 6), get_(x, 0)))",0.7609750476492754,1,True,1,1
68,11101010,0,stock,"else_(balance_(x, 4), else_(streak_(x, 6), get_(x, 0)))",0.7609750476492754,0,True,1,1
68,00110101,0,stock,"else_(balance_(x, 4), else_(streak_(x, 6), get_(x, 0)))",0.7609750476492754,0,True,0,0
68,00100000,1,stock,"else_(balance_(x, 4), else_(streak_(x, 6), get_(x, 0)))",0.7609750476492754,1,True,0,1
68,00110110,0,stock,"else_(balance_(x, 4), else_(streak_(x, 6), get_(x, 0)))",0.7609750476492754,0,True,1,1
68,11001101,0,stock,"else_(balance_(x, 4), else_(streak_(x, 6), get_(x, 0)))",0.7609750476492754,0,True,1,1
68,01111111,0,stock,"else_(balance_(x, 4), else_(streak_(x, 6), get_(x, 0)))",0.7609750476492754,0,True,1,1
68,10000001,1,stock,"else_(balance_(x, 4), else_(streak_(x, 6), get_(x, 0)))",0.7609750476492754,1,True,1,1
69,11111010,0,bingo,"else_(balance_(x, 4), '1')",0.6813352663597043,0,True,0,0
69,10100000,1,bingo,"else_(balance_(x, 4), '1')",0.6813352663597043,1,True,1,1
69,01110010,1,bingo,"else_(balance_(x, 4), '1')",0.6813352663597043,1,True,1,1
69,10101000,1,bingo,"else_(balance_(x, 4), '1')",0.6813352663597043,1,True,1,1
69,01011101,0,bingo,"else_(balance_(x, 4), '1')",0.6813352663597043,0,True,0,0
69,11111101,0,bingo,"else_(balance_(x, 4), '1')",0.6813352663597043,0,True,0,0
69,00001101,1,bingo,"else_(balance_(x, 4), '1')",0.6813352663597043,1,True,1,1
69,11101010,1,bingo,"else_(balance_(x, 4), '1')",0.6813352663597043,0,False,1,1
69,00101111,0,bingo,"else_(balance_(x, 4), '1')",0.6813352663597043,0,True,0,0
69,00110101,1,bingo,"else_(balance_(x, 4), '1')",0.6813352663597043,1,True,0,0
69,01010100,1,bingo,"else_(balance_(x, 4), '1')",0.6813352663597043,1,True,1,1
69,01010101,1,bingo,"else_(balance_(x, 4), '1')",0.6813352663597043,1,True,0,0
69,01000000,1,bingo,"else_(balance_(x, 4), '1')",0.6813352663597043,1,True,1,1
69,11110010,0,bingo,"else_(balance_(x, 4), '1')",0.6813352663597043,0,True,0,0
69,10000000,1,bingo,"else_(balance_(x, 4), '1')",0.6813352663597043,1,True,1,1
69,10001010,1,bingo,"else_(balance_(x, 4), '1')",0.6813352663597043,1,True,1,1
69,10000101,1,bingo,"else_(balance_(x, 4), '1')",0.6813352663597043,1,True,1,1
69,11011001,1,bingo,"else_(balance_(x, 4), '1')",0.6813352663597043,0,False,0,0
70,11110010,0,analyst,"else_(balance_(x, 4), invert_(get_(x, 7)))",0.5463802936985079,0,True,1,1
70,11010010,1,analyst,"else_(balance_(x, 4), invert_(get_(x, 7)))",0.5463802936985079,1,True,1,1
70,10100000,1,analyst,"else_(balance_(x, 4), invert_(get_(x, 7)))",0.5463802936985079,1,True,0,0
70,11111101,1,analyst,"else_(balance_(x, 4), invert_(get_(x, 7)))",0.5463802936985079,0,False,1,1
70,00110101,0,analyst,"else_(balance_(x, 4), invert_(get_(x, 7)))",0.5463802936985079,0,True,0,0
